date,10m_u_component_of_wind_min,10m_u_component_of_wind_mean,10m_u_component_of_wind_max,10m_v_component_of_wind_min,10m_v_component_of_wind_mean,10m_v_component_of_wind_max,2m_temperature_min,2m_temperature_mean,2m_temperature_max,2m_dewpoint_temperature_min,2m_dewpoint_temperature_mean,2m_dewpoint_temperature_max,surface_solar_radiation_downwards_min,surface_solar_radiation_downwards_mean,surface_solar_radiation_downwards_max,total_cloud_cover_min,total_cloud_cover_mean,total_cloud_cover_max,utci_min,utci_mean,utci_max,states,region,max.demand met during the day(mw),shortage during maximum demand(mw),energy met (mu),source,generation_mu,state_share,month,day_of_week,is_weekend,season,energymet_7d_avg,generation_7d_avg,monthly_generation_avg,monthly_energy_avg,dayofweek,weekend,monthly_rolling_mean,demand_rolling,gen_rolling,year,holiday_name,major_holiday,extreme_heat
2013-04-01,-1.9275066,-0.26357535,1.1902883,0.78104377,1.5359677,2.4771214,299.11313,303.8882,309.8853,290.78522,294.10632,296.43167,0.25,1018038.8,3354481.8,0.18277007,0.3776736,0.69885486,299.16434,305.31201171875,314.2603,Tamil Nadu,sr,10811,1463.0,234.4,Total,706.0,0.8737623762376238,4,0,False,Summer,226.0,372.0,,,0,False,74.28999999999999,163.33333333333334,244.0,2013,,,False
2013-04-01,-0.40631574,0.26955345,1.6647723,-0.19039437,0.49713525,1.2607589,294.15927,301.97433,308.99368,278.1752,281.99155,284.08282,0.25,948685.5,3188062.5,0.00019037453,0.12301593,0.28018588,288.8263,301.73240152994794,315.0575,Rajasthan,nr,7439,0.0,155.6,Total,683.0,0.8258766626360339,4,0,False,Summer,155.24,327.2,,,0,False,31.636666666666667,104.13333333333334,231.66666666666663,2013,,,False
2013-04-01,-0.8549071,0.037023358,1.3710581,-1.3146883,-0.4039748,1.0713041,276.92047,283.8718,290.80392,272.55658,275.93616,278.378,0.25,993031.2,3315845.8,0.031742677,0.23977153,0.5466375,276.1078,285.1290283203125,301.63837,Uttarakhand,nr,1466,0.0,27.6,Total,683.0,0.8258766626360339,4,0,False,Summer,27.42,327.2,,,0,False,106.43666666666668,27.6,275.6666666666667,2013,,,False
2013-04-02,-1.8190789,-0.18014233,1.8503028,-1.5102915,0.15035252,1.3607132,291.39838,297.8932,305.65314,285.7811,287.51218,288.38297,0.25,960142.7,3160994.8,0.513712,0.73781013,0.9781273,286.7465,298.962890625,311.07657,Haryana,nr,4277,0.0,93.3,Total,675.0,0.8241758241758241,4,1,False,Summer,92.42857142857144,350.2857142857143,,,1,False,47.49666666666666,62.600000000000016,237.0,2013,,,False
2013-04-02,-1.9076457,-1.1936215,-0.098798014,-1.2528547,-0.62952083,-0.20726793,292.9331,297.6153,302.22134,290.07986,291.30527,292.68756,0.25,807624.94,2777487.0,0.21891421,0.32258692,0.5505784,294.4177,299.27589925130206,305.4433,Assam,ner,930,214.0,16.3,Total,28.0,0.875,4,1,False,Summer,16.385714285714286,13.857142857142858,,,1,False,33.59,27.633333333333358,12.0,2013,,,False
2013-04-02,-0.8265154,0.44258705,1.9065847,-0.37048867,0.5904606,1.5036528,295.65024,302.6273,310.49258,286.4156,288.33795,290.4914,0.25,997370.3,3364979.2,0.09231299,0.29372966,0.6471932,295.78766,305.8158365885417,317.08856,Chhattisgarh,wr,2997,49.0,65.5,Total,836.0,0.9258028792912514,4,1,False,Summer,71.15714285714286,261.0,,,1,False,69.75333333333333,49.00000000000002,324.0,2013,,,False
2013-04-02,-0.5700911,-0.37468496,-0.021362053,-0.29248485,-0.0034539837,0.678736,261.7048,267.11258,270.9561,258.7135,262.86002,264.5626,0.25,893037.7,3037724.2,0.87050945,0.96443623,0.99414164,166.15488,256.19976806640625,292.8396,J&K,nr,1414,100.0,29.2,Total,675.0,0.8241758241758241,4,1,False,Summer,31.628571428571423,350.2857142857143,,,1,False,43.32666666666667,29.2,273.0,2013,,,False
2013-04-02,0.07105368,1.3115944,3.3207397,-0.368923,-0.12448714,0.09691267,288.52435,294.82413,300.4707,286.4234,287.839,289.88937,0.25,889158.0,2942797.0,0.09409458,0.20820183,0.41191867,290.90158,297.19578043619794,303.0519,Manipur,ner,87,7.0,1.2,Total,28.0,0.875,4,1,False,Summer,1.0285714285714287,13.857142857142858,,,1,False,43.10666666666666,41.166666666666686,237.0,2013,,,False
2013-04-02,2.4267263,3.4149258,4.1836452,-0.272806,0.7418739,1.9180213,295.36462,300.52182,306.44443,285.3511,288.3095,290.93314,0.25,1067341.6,3490802.2,0.0067755035,0.033720944,0.12600166,294.19705,304.5699462890625,315.98383,Gujarat,wr,11004,40.0,250.8,Total,836.0,0.9258028792912514,4,1,False,Summer,248.5285714285714,374.57142857142856,,,1,False,58.06333333333334,88.23333333333335,288.3333333333333,2013,,,False
2013-04-02,-0.24926506,0.14628136,0.5428302,0.16003405,1.1796473,2.049104,297.28607,302.9285,310.37494,291.1763,292.55673,293.95163,0.25,1020075.7,3430288.0,0.021310298,0.23736273,0.57037485,298.26526,306.4465738932292,316.1485,Odisha,er,3125,0.0,68.1,Total,311.0,0.9147058823529411,4,1,False,Summer,69.37142857142857,142.0,,,1,False,66.22666666666666,51.86666666666668,123.0,2013,,,False
2013-04-02,-1.5287008,0.10098457,1.6912616,-2.5741613,-1.4851646,0.36377153,289.87314,296.8173,303.69662,284.8836,286.1062,287.24173,0.25,896763.3,2990442.2,0.40004882,0.7564176,0.97977537,285.989,298.79087320963544,311.08157,Punjab,nr,4661,0.0,98.4,Total,675.0,0.8241758241758241,4,1,False,Summer,96.4,330.7142857142857,,,1,False,51.58666666666667,87.43333333333335,241.66666666666663,2013,,,False
2013-04-02,-1.2957097,-0.19963773,1.4273211,-1.3932856,-0.04794538,1.1724486,293.76007,300.65308,308.12643,282.1832,284.376,287.11243,0.25,1020667.3,3338679.5,0.11120486,0.30885804,0.6515598,288.1322,301.4955037434896,314.52463,Rajasthan,nr,7056,0.0,145.1,Total,675.0,0.8241758241758241,4,1,False,Summer,152.42857142857142,312.42857142857144,,,1,False,80.02333333333333,180.33333333333331,284.3333333333333,2013,,,False
2013-04-02,-0.95785695,-0.16277109,0.63285416,-1.3132423,-0.2761955,1.2466537,276.60345,284.53485,291.0705,272.27853,274.2332,275.0564,0.25,753539.7,2727717.5,0.35968068,0.8328293,1.0,273.03262,283.1540120442708,299.89612,Uttarakhand,nr,1509,0.0,29.0,Total,675.0,0.8241758241758241,4,1,False,Summer,27.914285714285715,235.8571428571429,,,1,False,78.72333333333334,106.40000000000002,273.0,2013,,,False
2013-04-02,-0.31022623,-0.12516053,-0.05219494,-0.69762236,-0.12335101,0.7972655,280.04868,284.24875,287.5074,278.05838,280.797,283.02985,0.25,616606.2,1971907.9,0.5496347,0.6142431,0.73834103,284.8201,289.3715413411458,295.76874,Arunachal Pradesh,ner,78,4.0,1.1,Total,28.0,0.875,4,1,False,Summer,1.1857142857142855,13.428571428571429,,,1,False,125.49,103.20000000000005,272.0,2013,,,False
2013-04-02,-1.1615536,0.52411187,2.793466,-2.3813314,-0.6656891,1.6797285,289.19968,297.0323,303.52765,283.3037,285.87003,287.5002,0.25,811657.8,2848720.8,0.49185908,0.86725193,1.0,286.4188,296.73952229817706,306.52914,Chandigarh,nr,188,0.0,3.6,Total,675.0,0.8241758241758241,4,1,False,Summer,3.3428571428571425,331.1428571428572,,,1,False,58.56000000000001,86.00000000000001,278.6666666666667,2013,,,False
2013-04-02,0.6816226,1.3305591,1.8667042,-1.0499408,-0.23984478,0.41241208,297.37445,302.11716,308.2839,288.56506,290.6809,292.5592,0.25,1033663.2,3428825.0,0.28894603,0.37278035,0.45783874,297.0084,304.4627278645833,313.83282,Karnataka,sr,7620,1000.0,164.6,Total,709.0,0.8829389788293898,4,1,False,Summer,160.4857142857143,329.42857142857144,,,1,False,117.28333333333332,164.6,267.6666666666667,2013,,,False
2013-04-02,-0.69204223,0.8195853,2.158341,-0.6292951,-0.05003221,0.6538299,294.58954,302.4106,310.03918,284.1243,286.3102,287.82388,0.25,994365.8,3383055.8,5.6791825e-05,0.36926743,0.9430412,292.52927,304.62229410807294,316.70517,Jharkhand,er,797,0.0,19.4,Total,311.0,0.9147058823529411,4,1,False,Summer,19.65714285714285,142.14285714285714,,,1,False,113.71666666666668,108.23333333333336,118.33333333333331,2013,,,False
2013-04-02,-1.1524328,0.028705617,2.235648,-0.14002092,0.48778567,1.3529452,291.62628,297.28873,302.33502,288.7382,289.97592,291.42862,0.25,907879.8,3113533.5,0.043445613,0.24264435,0.3798179,292.49084,298.54355875651044,306.0483,Meghalaya,ner,240,20.0,4.5,Total,28.0,0.875,4,1,False,Summer,4.371428571428572,14.428571428571429,,,1,False,33.42666666666666,3.866666666666685,20.0,2013,,,False
2013-04-02,-1.3702004,-0.55339885,0.33639148,1.1641569,1.6584345,2.086169,298.61453,303.00363,309.10107,292.5975,294.7572,296.34064,0.25,1009252.5,3366220.2,0.18781763,0.43776143,0.87062305,298.03384,306.2132771809896,315.95462,Andhra Pradesh,sr,10895,2000.0,249.0,Total,709.0,0.8829389788293898,4,1,False,Summer,250.1285714285714,240.14285714285717,,,1,False,126.16,287.6666666666667,276.6666666666667,2013,,,False
2013-04-02,-1.0257555,0.41071245,2.924123,-0.74340063,0.0041709705,0.43371454,291.91602,298.21045,304.027,288.1804,290.1176,293.06442,0.25,955956.5,3117939.8,0.06009292,0.17134877,0.29735112,293.9706,299.5061442057292,306.6176,Mizoram,ner,55,2.0,1.0,Total,28.0,0.875,4,1,False,Summer,1.0285714285714287,13.428571428571429,,,1,False,32.903333333333336,1.0,10.666666666666666,2013,,,False
2013-04-02,-0.6360929,0.26693556,1.995486,-1.0970427,-0.36962438,0.48739198,287.9845,292.85986,297.0281,285.7814,287.6465,289.74557,0.25,852598.56,2832555.0,0.1577184,0.2622106,0.3938022,290.25763,295.8555094401042,302.51016,Nagaland,ner,60,5.0,1.0,Total,28.0,0.875,4,1,False,Summer,1.1428571428571428,13.428571428571429,,,1,False,30.82,1.0,10.666666666666666,2013,,,False
2013-04-02,-0.777866,1.6093904,3.8166327,-1.4380814,-0.73712724,0.09710083,295.0502,299.67593,305.05832,292.8603,294.51633,295.58655,0.25,1070700.6,3578371.5,0.0,0.087392986,0.5238673,300.7897,304.91135660807294,310.63242,Goa,wr,358,60.0,8.6,Total,836.0,0.9258028792912514,4,1,False,Summer,7.528571428571429,374.7142857142857,,,1,False,103.38333333333333,50.8,573.0,2013,,,False
2013-04-02,0.7070431,1.7500542,3.295717,-1.0929443,0.0023252766,1.0159292,297.21152,302.6675,309.28513,286.7717,287.99084,289.3492,0.25,1078390.4,3530612.8,0.011476482,0.12414241,0.3652498,296.08093,306.46636962890625,317.4897,Maharashtra,wr,16778,820.0,365.0,Total,836.0,0.9258028792912514,4,1,False,Summer,354.0142857142857,374.57142857142856,,,1,False,116.74,141.93333333333337,283.6666666666667,2013,,,False
2013-04-02,-0.5196052,0.38190833,1.2839777,0.449349,1.1744791,2.1448343,296.89743,302.70398,309.1478,290.37424,292.75443,293.8568,0.25,1015399.3,3377097.8,0.009136364,0.20100196,0.818231,296.9302,305.6177571614583,315.39163,West Bengal,er,6471,1.0,136.2,Total,311.0,0.9147058823529411,4,1,False,Summer,135.17142857142858,102.57142857142856,,,1,False,85.97,70.23333333333335,130.0,2013,,,False
2013-04-02,0.19505058,1.5098311,3.0307722,-1.3701526,-0.9831616,-0.32983124,298.18066,301.50998,305.72513,295.14255,296.19806,297.1637,0.25,851326.44,2978900.8,0.8652373,0.9436729,0.9976189,300.62878,304.324951171875,310.88928,Kerala,sr,3065,500.0,59.5,Total,709.0,0.8829389788293898,4,1,False,Summer,57.68571428571429,320.2857142857143,,,1,False,121.19666666666669,62.56666666666669,259.6666666666667,2013,,,False
2013-04-02,-1.0924015,0.5097516,2.6227546,-0.4360544,0.70848316,1.3036811,294.71796,301.02664,306.04453,293.96573,295.63297,296.68295,0.25,951265.7,3200473.0,0.05462897,0.27958652,0.81691,297.3636,301.8534749348958,307.86102,Tripura,ner,180,26.0,2.6,Total,28.0,0.875,4,1,False,Summer,3.1142857142857143,13.857142857142858,,,1,False,31.78666666666667,2.700000000000019,20.0,2013,,,False
2013-04-02,-0.2813936,1.5173575,2.8368733,-0.4954998,0.24099423,0.9045332,294.3336,302.47726,311.02954,283.4941,285.52435,288.02695,0.25,1012597.8,3382304.0,7.205238e-05,0.2678934,0.7465112,291.45966,303.86187744140625,316.47906,Bihar,er,1359,400.0,29.5,Total,311.0,0.9147058823529411,4,1,False,Summer,31.214285714285715,142.14285714285714,,,1,False,74.54333333333332,18.43333333333335,139.66666666666666,2013,,,False
2013-04-02,-0.088452466,0.15468019,0.5944998,-0.7094627,0.055435866,1.1914152,272.00037,276.27615,279.45285,269.9928,272.7919,276.13358,0.25,731627.94,2476566.2,0.42823115,0.54060626,0.6565145,275.5729,284.4013671875,295.67297,Sikkim,er,84,0.0,1.3,Total,311.0,0.9147058823529411,4,1,False,Summer,1.1714285714285713,142.14285714285714,,,1,False,68.42,141.93333333333337,138.33333333333334,2013,,,False
2013-04-02,-2.458166,-0.9910787,0.34595263,0.43851933,1.1375985,2.0677676,299.19574,303.5253,309.29715,291.52094,294.51846,296.34335,0.25,958105.06,3183649.5,0.62422806,0.839236,0.9982858,299.29532,305.35072835286456,314.62808,Tamil Nadu,sr,10340,2292.0,229.4,Total,709.0,0.8829389788293898,4,1,False,Summer,229.77142857142852,320.2857142857143,,,1,False,91.34666666666666,100.03333333333336,236.33333333333331,2013,,,False
2013-04-03,-0.2977558,1.0761949,2.626504,-1.2327029,-0.41798055,0.40539688,298.8139,301.64493,305.77118,295.2291,296.75156,297.8636,0.25,914659.3,3200283.0,0.80241656,0.9097254,0.9901547,300.68744,303.9405517578125,309.1226,Kerala,sr,2935,400.0,62.0,Total,705.0,0.8912768647281921,4,2,False,Summer,59.04285714285714,330.85714285714283,,,2,False,80.06,41.76666666666669,261.6666666666667,2013,,,False
2013-04-03,-0.9467173,0.49545312,3.0315733,0.7309153,1.185979,1.5552537,292.4699,297.23605,303.21466,289.5738,291.3311,292.17526,0.25,961590.0,3071513.8,0.024733324,0.3272836,0.8149852,290.3917,296.36216227213544,303.63495,Meghalaya,ner,275,5.0,4.3,Total,28.0,0.875,4,2,False,Summer,4.4,9.142857142857142,,,2,False,83.47,167.43333333333334,38.0,2013,,,False
2013-04-03,-0.1541584,0.5135558,0.99387157,0.06034713,0.9509023,1.9097421,297.73376,303.27072,310.22095,289.8704,292.0261,293.0932,0.25,944357.0,3209550.0,0.038616534,0.15892822,0.24941681,298.27936,306.140380859375,315.96057,Odisha,er,3380,0.0,67.2,Total,307.0,0.8898550724637682,4,2,False,Summer,68.87142857142857,142.14285714285714,,,2,False,71.02333333333334,87.33333333333336,122.33333333333331,2013,,,False
2013-04-03,-1.489732,0.11959278,2.4831033,-3.9543571,-0.6360361,1.4820414,290.06668,295.96262,302.44922,285.25458,286.65964,289.06152,0.25,1067136.0,3427367.0,0.22869393,0.6064362,0.96517783,286.011,297.2620035807292,307.3035,Chandigarh,nr,183,0.0,3.5,Total,676.0,0.8304668304668305,4,2,False,Summer,3.542857142857143,331.7142857142857,,,2,False,83.78999999999999,5.066666666666676,548.6666666666666,2013,,,False
2013-04-03,-2.769654,-1.0419639,0.5062079,0.3210523,1.1518831,1.9386827,298.94028,303.23895,308.08676,292.9364,294.9601,296.31683,0.25,1039198.8,3438793.0,0.6930691,0.89811355,0.999545,299.12207,306.1816813151042,315.99725,Tamil Nadu,sr,10048,2664.0,224.0,Total,705.0,0.8912768647281921,4,2,False,Summer,227.8,239.57142857142856,,,2,False,67.39666666666668,159.73333333333335,520.6666666666666,2013,,,False
2013-04-03,-0.44884515,-0.22655194,0.0040104566,-0.5677947,-0.04026856,0.75449884,280.74432,283.90976,286.82062,278.72015,281.43674,283.38037,0.25,545761.2,1881227.4,0.64612675,0.7971614,0.9141126,282.34912,287.6361897786458,295.0177,Arunachal Pradesh,ner,77,5.0,0.9,Total,28.0,0.875,4,2,False,Summer,1.1142857142857143,13.428571428571429,,,2,False,74.92666666666666,1.0,10.666666666666666,2013,,,False
2013-04-03,-2.04352,-0.7918067,0.1783227,0.8123134,1.507814,1.928262,298.3976,303.06985,308.8582,293.17233,294.3949,295.83176,0.25,1016546.7,3398371.5,0.61949813,0.76740766,0.9535434,299.1656,306.4891357421875,316.15335,Andhra Pradesh,sr,10909,2000.0,249.0,Total,705.0,0.8912768647281921,4,2,False,Summer,248.78571428571428,330.85714285714283,,,2,False,78.69666666666667,166.29999999999998,261.6666666666667,2013,,,False
2013-04-03,1.8916296,2.3220854,2.74904,-0.72355103,-0.04885895,0.59277606,295.35754,300.6345,305.9636,286.64993,289.68427,291.74942,0.25,1080663.5,3534007.2,0.00053170323,0.019618282,0.064325124,294.85794,304.9481608072917,315.41315,Gujarat,wr,10996,36.0,251.4,Total,835.0,0.92880978865406,4,2,False,Summer,249.62857142857143,263.42857142857144,,,2,False,75.79666666666667,168.76666666666668,286.6666666666667,2013,,,False
2013-04-03,-0.43704796,0.5450621,2.3419676,-0.74510294,0.14027916,1.1306096,288.16653,292.5996,297.5385,286.39862,288.40622,290.3931,0.25,755623.3,2722517.0,0.24147648,0.40153602,0.6247246,291.05643,297.0963948567708,304.744,Nagaland,ner,55,10.0,1.0,Total,28.0,0.875,4,2,False,Summer,1.0571428571428572,12.714285714285714,,,2,False,69.03666666666666,1.7,10.666666666666666,2013,,,False
2013-04-03,-0.74573267,-0.3543615,0.20321715,-1.2633102,-0.7048715,0.3408142,276.8016,282.7388,287.49014,272.6462,275.92603,278.28955,0.25,1076164.6,3531789.0,0.19094437,0.5674283,0.9277145,272.75684,287.7255859375,302.16763,Uttarakhand,nr,1431,0.0,28.5,Total,676.0,0.8304668304668305,4,2,False,Summer,28.32857142857143,331.7142857142857,,,2,False,77.15666666666668,26.76666666666668,271.3333333333333,2013,,,False
2013-04-03,0.89515674,1.5646275,2.5107245,-0.5748943,0.69192076,1.9586202,297.69968,303.14136,310.02176,289.8202,291.73404,293.7944,0.25,967389.5,3206470.5,0.063151516,0.19865923,0.7389685,297.467,305.17657470703125,314.58612,West Bengal,er,6553,169.0,140.4,Total,307.0,0.8898550724637682,4,2,False,Summer,138.1142857142857,97.85714285714286,,,2,False,79.07666666666667,80.36666666666667,148.66666666666666,2013,,,False
2013-04-03,-0.9330571,0.6844613,2.9616942,-0.33755758,0.4370885,1.2850841,292.86667,298.64407,305.81177,288.85934,290.7675,293.22375,0.25,829981.3,3016373.8,0.020845516,0.18699567,0.38828766,294.54587,299.5218912760417,306.58356,Mizoram,ner,56,1.0,1.0,Total,28.0,0.875,4,2,False,Summer,1.0,13.428571428571429,,,2,False,71.60999999999999,1.0666666666666669,20.0,2013,,,False
2013-04-03,-0.69231254,0.8275954,2.135668,-0.20409696,0.542566,1.2150815,296.06207,302.6915,309.33945,288.7818,290.4074,292.17523,0.25,999379.0,3198939.2,0.051190443,0.17243701,0.34021714,294.3782,304.8550618489583,316.39432,Chhattisgarh,wr,3235,57.0,62.1,Total,835.0,0.92880978865406,4,2,False,Summer,69.64285714285714,377.57142857142856,,,2,False,93.13666666666668,49.13333333333335,368.3333333333333,2013,,,False
2013-04-03,0.7931214,1.7066904,2.9802983,-1.7734283,-1.0094033,0.02731464,296.15106,302.39905,308.891,284.4111,285.93277,288.1033,0.25,1108880.5,3588046.5,0.009702922,0.05726408,0.20519619,295.12445,304.6267496744792,315.68466,Maharashtra,wr,16697,645.0,366.5,Total,835.0,0.92880978865406,4,2,False,Summer,364.57142857142856,377.57142857142856,,,2,False,88.00999999999999,247.0666666666667,299.6666666666667,2013,,,False
2013-04-03,-0.7743029,1.6129847,4.491555,-2.218946,-0.9812591,0.38600674,294.94147,299.7261,306.16608,293.0097,293.946,294.86133,0.25,1102727.1,3632105.5,0.0,0.28177524,0.8033571,296.444,303.0737711588542,309.68408,Goa,wr,387,50.0,8.2,Total,835.0,0.92880978865406,4,2,False,Summer,8.27142857142857,260.42857142857144,,,2,False,82.52333333333333,13.733333333333343,504.6666666666667,2013,,,False
2013-04-03,-0.7968066,0.6253442,2.977715,-1.448054,1.3187909,3.1071358,296.3921,301.6245,308.32678,294.8319,296.0046,297.19836,0.25,895688.5,3204260.5,0.0015412066,0.25359872,0.91075873,296.59338,300.81060791015625,306.82693,Tripura,ner,185,21.0,3.1,Total,28.0,0.875,4,2,False,Summer,2.8000000000000003,13.428571428571429,,,2,False,56.60666666666667,22.033333333333346,234.66666666666663,2013,,,False
2013-04-03,0.93025124,2.9301503,4.55313,-1.2030332,0.07263278,1.3303039,296.0415,303.12393,311.57504,284.81586,287.09558,287.94562,0.25,1070556.1,3457597.2,0.00087747804,0.1071021,0.54428947,290.77527,302.5968424479167,315.55887,Bihar,er,1228,600.0,27.6,Total,307.0,0.8898550724637682,4,2,False,Summer,29.185714285714287,97.0,,,2,False,84.45,18.833333333333357,115.0,2013,,,False
2013-04-03,-0.15238331,0.11286942,0.6222031,-0.5184508,0.45873165,1.5314629,272.57806,276.3,280.21808,270.13806,273.54544,275.74133,0.25,708581.8,2319317.5,0.33475986,0.5316861,0.7403848,274.64563,283.3170572916667,293.90317,Sikkim,er,72,0.0,1.3,Total,307.0,0.8898550724637682,4,2,False,Summer,1.2571428571428571,142.14285714285714,,,2,False,73.52666666666667,86.36666666666667,143.0,2013,,,False
2013-04-03,-0.71773857,0.50778913,1.7988732,-1.9334368,-0.36510667,0.7849751,297.92545,302.89966,308.79303,289.2649,290.8279,292.24106,0.25,1069263.4,3491384.5,0.2650647,0.4290069,0.5949029,295.84756,303.3517659505208,312.71658,Karnataka,sr,7557,1450.0,163.7,Total,705.0,0.8912768647281921,4,2,False,Summer,162.24285714285716,330.85714285714283,,,2,False,77.41666666666667,129.79999999999998,263.6666666666667,2013,,,False
2013-04-03,-0.4245055,0.21174043,1.1689109,-2.3260822,-1.5428139,-0.53592855,293.47302,299.9363,305.81097,283.23148,285.42062,287.6092,0.25,1066194.6,3461352.8,0.0033361677,0.13561623,0.39152068,288.69574,303.3804117838542,316.41406,Rajasthan,nr,6239,0.0,136.9,Total,676.0,0.8304668304668305,4,2,False,Summer,148.42857142857142,331.7142857142857,,,2,False,74.03999999999999,132.0666666666667,271.3333333333333,2013,,,False
2013-04-03,1.4105833,2.089774,3.180578,-1.5988711,-0.2867176,0.6887997,296.23553,302.16968,309.01855,286.96423,288.69318,290.1394,0.25,1015695.44,3239223.0,0.098814875,0.23494972,0.62891716,292.421,303.52325439453125,315.50613,Jharkhand,er,781,123.0,16.5,Total,307.0,0.8898550724637682,4,2,False,Summer,18.214285714285715,97.85714285714286,,,2,False,73.15666666666668,85.53333333333336,130.33333333333334,2013,,,False
2013-04-03,-1.3876842,-0.72312266,0.5008062,-0.8348752,-0.35105458,0.16338322,292.8164,297.42474,303.14493,290.73706,291.98645,293.20575,0.25,807838.0,2640536.8,0.2507463,0.41916236,0.68348783,293.44083,298.9620361328125,305.86395,Assam,ner,966,209.0,16.1,Total,28.0,0.875,4,2,False,Summer,16.285714285714285,9.142857142857142,,,2,False,79.85333333333332,28.06666666666669,30.666666666666668,2013,,,False
